lyrics,genre
" 

Verse 1
My broken heart this time it's true 
It's like I'm caught in a trap that I can't undo 
I gave it my all but it wasn't enough 
My love for you is not enough 

Chorus
Stop the world and let me off 
I'm tired of going round and round 
I've played the game of love and lost 
Stop the world and let me off 

Verse 2
I can't turn back the hands of time 
The pain of lost love will stay on my mind 
The joy I once felt is now just a sorrow 
Cause I gave it my all but it's not enough 

Chorus
Stop the world and let me off 
I'm tired of going round and round 
I've played the game of love and lost 
Stop the world and let me off 

Bridge
All the lies and broken dreams 
Will haunt me every day it seems 
My heart is broken in two 
Without your love I'm so blue 

Chorus
Stop the world and let me off 
I'm tired of going round and round 
I've played the game of love and lost 
Stop the world and let me off",country
" so much better than this 

Verse 1
She spends her days all alone
He spends his nights 'round the town
She doesn't mind the way he is gone
It gives her more time to be alone

Chorus 
We must stop meeting like this
He said with a grin while walking in
And she just slammed the door in his face
We must stop meeting like this
He said with a grin while walking in
And she just slammed the door in his face

Verse 2
She hangs her head in the night
He hangs his keys on a string
She dreams of the times they'd been alright
But he'll never come back again

Chorus
We must stop meeting like this
Coming to bed with no words said 
Makes it tougher on both of us
We must stop meeting like this
Coming to bed with no words said 
Makes it tougher on both of us

Bridge 
I'll see you around, I'll see you around sometime
I'll see you around, I'll see you around sometime

Chorus 
It used to be much better than this
It used to be much better than this
It used to be much better than this
It used to be so much better than this
It used to be so much better than this",country
" if we knew what we had before it was gone if every road led back home this would be the very last country song

Verse 1 
Today's the day my life took a turn
I'm driving my truck down that old dirt road again
My heart is filled with memories and regrets
I'm going back to the place where we first met

Chorus 
If we knew what we had before it was gone
If every road led back home
This would be the very last country song

Verse 2 
The sun is setting on this summer day
The time has come for me to go away
I'm not sure why I'm so drawn to this place
It's like it's calling me back and I can't escape

Chorus 
If we knew what we had before it was gone
If every road led back home
This would be the very last country song

Verse 3 
These are the times I wish I could change
When the road seems so far and my heart so strange
I just want the pain and hurt to go away
And for me to find the courage to start a brand new day

Chorus 
If we knew what we had before it was gone
If every road led back home
This would be the very last country song",country
"

Verse 1
I'm done trying to make you stay
And it's time for me to move away
It's hard to say goodbye to you
But I've already made up my mind

Chorus
So move over baby, I'm going out of town
No more missing you, I'm leaving without a sound
The truth is in my heart, I'm done playing the fool
I'm done trying to make you stay, no more following your rule

Verse 2
I've been standing in the same spot
Just looking at what I haven't got
I'm done with all the games and lies
It's time to leave without goodbyes

Chorus
So move over baby, I'm going out of town
No more missing you, I'm leaving without a sound
The truth is in my heart, I'm done playing the fool
I'm done trying to make you stay, no more following your rule

Bridge
I'm done looking back at you
I'm done trying to make it through
It's time for me to move on
And find a love that's true

Chorus
So move over baby, I'm going out of town
No more missing you, I'm leaving without a sound
The truth is in my heart, I'm done playing the fool
I'm done trying to make you stay, no more following your rule",country
"

She wears her jeans tight and a flannel shirt with a smile that'll light up any room she gets a little bit wild on a Saturday night and those pretty little eyes get wide when she sees the light after she's had a few she's ready to dance and she can two-step round with the best of them like only a country girl can 

She can throw 'em back with that the classic rock and roll and when the band slows down she'll take control she can sing out a tune that'll make the whole crowd sway like only a country girl can 

She turns every head when she walks by lights up the room with her pretty smile but you better stay away when she gets mad cause she can make your world fall apart when she loves she loves with all her heart and that makes me a lucky man she can do no wrong turn me on like only a country girl can 

Come on she ain't afraid to get a little dirt on her hands she'll hop on my horse and ride 'till she can we'll get lost in the sunset and make some campfire jams and she can even work a shotgun like a country girl can 

She turns every head when she walks by lights up the room with her pretty smile but you better stay away when she gets mad cause she can make your world fall apart when she loves she loves with all her heart and that makes me a lucky man she can do no wrong turn me on like only a country girl can 

I said she can do no wrong turn me on like only a country girl can Yeah Baby",country
"

I'm all dressed to the nines with my boots ready to shine,
Just looking for a girl I can call mine
It ain't nothing but heartache, tryin' to find a date
What's a guy gotta do to get a girl in this town?

Well I'm trying my best to make a good first impression
Head out to the honky tonks and I'm ready to dance
But they all just walk away and I just stand here dumbfounded
What's a guy gotta do to get a girl in this town?

I take 'em out to dinner, I'm a perfect gentleman
I buy 'em nice things, I'm listening to every word they say
But it's all for nothing, I just can't seem to win
What's a guy gotta do to get a girl in this town?

Countless nights I wander and I'm trying to turn things around
Searching for just one person and I won't let her down
But it's all a guessing game, the odds are against me now
What's a guy gotta do to get a girl in this town?

I'm all dressed to the nines with my boots ready to shine,
Just looking for a girl I can call mine
It ain't nothing but heartache, tryin' to find a date
What's a guy gotta do to get a girl in this town?",country
"

Verse 1
Your loved one's gone and left you in the dust
A broken heart, so painfully ripped apart
For days and nights that never seem to end
Your world's been shattered by the love you had to lend

Chorus 
The sky is dark, the moon won't shine
Where will you go now, with no stars in the sky
Your life's now changed, it's not the same
There's darkness on the face of the earth

Verse 2
You cry in silence, there's nothing you can do
But put the pieces back together and make it through
Each night you question, why'd They have to leave me?
But somehow you find strength to make it through this misery

Chorus 
The sky is dark, the moon won't shine
Where will you go now, with no stars in the sky
Your life's now changed, it's not the same
There's darkness on the face of the earth

Verse 3
You pick yourself up, the courage to survive
Don't worry about the hurts and sorrows you left behind
You'll find a way to pull yourself up and start anew
And never forget that one day the light will break through

Chorus 
The sky is dark, the moon won't shine
Where will you go now, with no stars in the sky
Your life's now changed, it's not the same
There's darkness on the face of the earth",country
"

My motor's runnin' on empty, out on this lonesome road
I'm lookin' for a place, and somewhere to call my home
I drove into this bar, and stepped up onto the stool
The bartender said, ""What'll it be, now, son?""

And I said,

""I'm just lookin' for a little solace, some sweet relief
A beer will do just fine, to help me ease my grief
The place was filled with a mighty crowd, and I'm all by myself
But I shook it off, and this is what I said""

""Hello, lonesome stranger, livin' life on the run
Sure hope you find your fill, and someplace you can call home
I've seen the darkness and the light, and I know it can be done
So don't you give up now, my lonesome stranger, son""

The years they rolled on by, I finally found my way
To a house and some friends, and now I'm here to stay
But I'm still on the road, when I'm searchin' for the truth
Until I find my heart, I'll keep rolling on my boots

""So long, lonesome stranger, livin' life on the run
You never gave up hope, so now you can call this home
The past was rough, it's true, but you kept on goin' strong
You kept pressin' on, goodbye, my lonesome stranger, son""",country
"

Verse:
From the fields to a patch of sky, from the sun to the stars that fly
I feel you move in every breeze and the whisper of the trees
This is how I know you're near me

Chorus:
From a shard of light to a blaze so bright, from the dark to a single ray of light
Through the music on the radio, You came to set me free
This is how I know You hear me, this is how I know our trials are not in vain
This is how I know we'll rise and love again

Verse:
From the moon to the morning light, from a prayer to a single flight
Out of nothing, a miracle came, to bless us with it's flame
This is how I know it will be

Chorus:
This is how I know, this is how I know, this is how I know it will be
Forever more, till we reach the shore, this is how I know it'll be",country
"

Verse 1
I been searching everywhere, going through the pain and despair
Through the mountains and the valleys, far and wide I look for you
I said a prayer with momma every night, that I'd find you one day
She said your heart was made of true love, and that I should never give up

Chorus
Find me, I'm tired of being lost
Find me, from five feet away or an ocean across
I've waited 32 summers and 33 frosts
Find me, no one else ever could

Verse 2
I can feel it in my bones, a love much greater than all I’ve known
My heart is yearning for you to come, a pull that I can't resist
I been running around in circles, searching high and searching low
Walking through the fields of tears, just to find you and make everything clear

Chorus
Find me, I'm tired of being lost
Find me, from five feet away or an ocean across
I've waited 32 summers and 33 frosts
Find me, no one else ever could

Bridge
The more I search the more I find, you’re the one that I can't never hide
You're the key to my heart, you're the one I'm longing for deepest in my soul

Chorus
Find me, I'm tired of being lost
Find me, from five feet away or an ocean across
I've waited 32 summers and 33 frosts
Find me, no one else ever could",country
"

Verse 1:
Lately I've been feelin' low, nothing left to ease the flow
No light to guide me through these darkest nights,
Just a heavy heart, weighed down by life's plight

Chorus: 
Let's chase away the storm, let the rain pass us by
We can find the light in the dark, if we just try
Your hand in mine, the perfect place to start
Raise a glass to the pain of the past, and never look back on these broken hearts
Bright red horizon, the sun starts to shine
Open your eyes, say goodbye to the days of dark

Verse 2:
Still in the weeds not out of the woods, but something in my heart tells me that this is the start of something good
No more looking back at the pain and the strife, this is a journey that'll shape our lives

Chorus: 
Let's chase away the storm, let the rain pass us by
We can find the light in the dark, if we just try
Your hand in mine, the perfect place to start
Raise a glass to the pain of the past, and never look back on these broken hearts
Bright red horizon, the sun starts to shine
Open your eyes, say goodbye to the days of dark

Bridge:
We can make a wish on stars that still shine
Hope will never be lost, if we just keep tryin'
Our eyes wide open, our dreams alive
We'll escape the darkness, and we will thrive

Chorus: 
Let's chase away the storm, let the rain pass us by
We can find the light in the dark, if we just try
Your hand in mine, the perfect place to start
Raise a glass to the pain of the past, and never look back on these broken hearts
Bright red horizon, the sun starts to shine
Open your eyes, say goodbye to the days of dark",country
"

Verse 1:
I was ridin' down the road one day,
I was feelin' all alone and down,
I thought 'bout all life's sorrows and my past mistakes,
And them good times, I knew wouldn't last.

Chorus:
Did you ever love when they didn't love you?
When it seemed like satisfaction would never come,
Did you ever love when they didn't love you?
No matter what in life you try to do.

Verse 2:
I was sittin' in the corner of my room,
When I heard a voice call my name,
I said ""Come here, little girl, why don't you sit down on my knee,
Let me tell ya how you've been treating me.""

Chorus:
Did you ever love when they didn't love you?
When it seemed like satisfaction would never come,
Did you ever love when they didn't love you?
No matter what in life you try to do.

Verse 3:
Love is like a worryin' old heart disease,
The one you love, is so hard to please,
I went in my room and I sat down and cried,
I had no blues, but I just wasn't satisfied.

Chorus:
Did you ever love when they didn't love you?
When it seemed like satisfaction would never come,
Did you ever love when they didn't love you?
No matter what in life you try to do.",country
"

Verse 1
I drove down Route 66 to find something new
One night I heard the music from a distant saloon
I stepped inside a dimlit joint and saw a scene that was surreal
Drifting off I followed the rhythm, oh what a time it was

Chorus 
It's a country scene and it happens here every week
Fork over some cash and you'll have a blast
To get low down in the street

Verse 2
There's Arlen and Jimmy with their guitars and boots
With music to soothe their soul and a dance that they can prove
Cathy singing her heart out while they line up two by two
It's a slow two-step that they can share with someone else special like you

Chorus 
It's a country scene and it happens here every week
Fork over some cash and you'll have a blast
To get low down in the street

Verse 3
Tammy Lynn with her line dancing shoes
Jesse James with a flashy style, he really moves
And don't forget about Maisy and Li'l Joe
Fast tracin' and boot scootin' it's time to go

Chorus 
It's a country scene and it happens here every week
Fork over some cash and you'll have a blast
To get low down in the street",country
"

Verse 1
I stepped out of my truck, the gravel crunching 'neath my feet
The sun was setting, the sky a burnished hue of pink
The wind was whisperin' softly, echoing my regret
For all the times when I shoulda said, but chose to stay quiet

Chorus
Maybe my carefree's been downright careless
Maybe the story was half true
All the words that I held too close to my chest,
Are calling on me now to get through

Verse 2
So I hopped back into the cab, and I drove into the night
Passing all the places I'd been before, back in better days
Feelin' the weight of my choices, I knew it wasn't right
The call of the open road was loud, but I made it away

Chorus
Maybe my carefree's been downright careless
Maybe the story was half true
All the words that I held too close to my chest,
Are calling on me now to get through

Bridge
I'll be hollering out the words that I meant to use
My aim is set, I'm gonna make it through

Chorus
Maybe my carefree's been downright careless
Maybe the story was half true
All the words that I held too close to my chest,
Are calling on me now to get through
Maybe my carefree's been downright careless
Maybe the story was half true
All the words that I held too close to my chest,
Are calling on me now to get through
To get through, to get through, to get through",country
"

Well I'm back on the farm, here in the heart of Tennessee 
Gunnin' up my truck, cruisin' out to the fields
I'm pullin' all the weeds, got my hammer and my saw,
Gonna get to work, fix all the problems we got

I'm takin' down these fences and cuttin' through the brush
Lettin' the chicken run free and the hogs go rootin' through
I'm sippin' on my Moonshine and smokin' my cigar
Hangin' with my brothers, yes, we gonna go far

Chorus:
We got the church, the band and Donald Trump 
Gonna turn this place around, gonna make it jump
Surrounded by bad bitches, ain't no need to fret
Life's all about livin' and livin' with no regret

I'm settin' up the barn, got the horses free to roam
Night time comes around, and I'm fillin' up my cup
Don't need tv or magazines, cause I got all I need
Got the summertime sun, it's so warm on my feet

Gonna take my wife down to the county fair
Cotton candy and rides, gonna have a good time there
And when the night comes, well, we just gonna dance
Gonna go around and around, cause we got a second chance

Chorus

So put your hands in the air, don't worry 'bout a thing
This country boy gonna take care of everything
We don't need no more Donald Trump around here
Gonna keep on doin' what we been doin' for years",country
"

Verse 1 
He came down from the sky, and the angels sang his name 
The stars were shining so bright, the night was so serene 
His name was Jesus and God was his father 
He was sent to earth to save us from sin and bother 

Chorus 
Jesus, Son of Mary, I trust in you 
You are the precious baby pure and holy, I'm not worthy but I trust you 
Underneath a shining star in a manger stall 
Mary held the gift of love, God gave to us all 

Verse 2
His birth was a surprise and the shepherds were the first 
To witness the King of Heaven, who brought the world a blessing 
He taught us to love and to forgive like a brother 
His unconditional love is the greatest of all wonders 

Chorus 
Jesus, Son of Mary, I trust in you 
You are the precious baby pure and holy, I'm not worthy but I trust you 
Underneath a shining star in a manger stall 
Mary held the gift of love, God gave to us all 

Bridge 
For He is our Savior, with His love so divine 
He came to the Earth, so we could all be saved in time 

Chorus 
Jesus, Son of Mary, I trust in you 
You are the precious baby pure and holy, I'm not worthy but I trust you 
Underneath a shining star in a manger stall 
Mary held the gift of love, God gave to us all",country
,country
"

Verse1
If you see him tell him I still care
And if you know her, tell her I'm still there
I can't help the way my heart still aches
I'm still wishing for the days we were together

Chorus
If you see him, if you see her
Let them know that I'm still holding on
If you see him, if you see her
Tell them I'm still longing for their love

Verse 2
They say time will heal my broken heart
But how can I make a fresh start without them
I can't forget how we were so close
And tell them I don't want to lose them

Chorus
If you see him, if you see her
Let them know that I'm still holding on
If you see him, if you see her
Tell them I'm still longing for their love

Bridge
I never thought we'd be apart
Oh if I could only have them back
So if you see them, tell them I still care
And that I don't want them to be there

Chorus 
If you see him, if you see her
Let them know that I'm still holding on
If you see him, if you see her
Tell them I'm still longing for their love",country
"

Verse 1:
Oh boys do y'all see that girl in the corner sippin' her beer
She been here for close to two years and her beauty's beyond compare
She looks a little shy but just give her some time
What she does next will blow your mind 

Chorus:
One shot will get her out on the dance floor
One more and she'll be takin' control
A few rounds later she'll be hanging on some fella
Right up in front of the stage
Another couple drinks and they're headed to his place 
Tonight is some guy's lucky day
Oh, who said whiskey was meant to drink a woman away

Verse 2:
She's got the moves that can light up a room
Her hips shaking just in time with the tune
No one can resist her infectious groove
And pretty soon she's got everyone movin' to her moves

Chorus:
One shot will get her out on the dance floor
One more and she'll be takin' control
A few rounds later she'll be hanging on some fella
Right up in front of the stage
Another couple drinks and they're headed to his place 
Tonight is some guy's lucky day
Oh, who said whiskey was meant to drink a woman away

Bridge:
Oh boys here she goes, the booze has started flowing
She's beginning to lose her cool
Yeah and all her friends are headed towards the band
Must have played a song she loves

Chorus:
One shot will get her out on the dance floor
One more and she'll be takin' control
A few rounds later she'll be hanging on some fella
Right up in front of the stage
Another couple drinks and they're headed to his place 
Tonight is some guy's lucky day
Oh, who said whiskey was meant to drink a woman away",country
"

Verse 1:
I had such high hopes of you and me,
I never thought our love would be a tragedy,
But behind that sweet smile I could see
That you had a heart of ice, so cold hearted.

Chorus:
An eye for an eye and a tooth for a tooth, 
I want someone to hurt you like you did to me,
I could never be so cold hearted.

Verse 2:
All the pretty words that you said,
No more of them will make me forget,
You made me fall so fast,
But it was only a mask that you cast, so cold hearted.

Chorus:
An eye for an eye and a tooth for a tooth, 
I want someone to hurt you like you did to me,
I could never be so cold hearted.

Bridge:
I thought you were different, I thought you were true,
But all that I see is a heart that was fooled,
I don't wanna love you no more,
No more of this poisoned love, so cold hearted.

Chorus:
An eye for an eye and a tooth for a tooth, 
I want someone to hurt you like you did to me,
I could never be so cold hearted.",country
"

Verse 1:
My heart is filled with pain and regret,
From the love we had now we forget,
We used to be locked in an endless embrace,
But now that's all gone without a trace.

Chorus: 
Linda Paloma, fly away,
Our love has been left in dismay,
No more feeling what we felt before,
Linda Paloma, close that door.

Verse 2: 
My nights are filled with sorrow and tears,
The fading of that love I hear,
No more joy or laughter by my side,
Cries to the sky seem my only guide.

Chorus: 
Linda Paloma, fly away,
Our love has been left in dismay,
No more feeling what we felt before,
Linda Paloma, close that door.

Verse 3: 
Though I'm searching, I can't find,
The peace inside my troubled mind,
The fire has all been burned away,
And I'm here alone today.

Chorus: 
Linda Paloma, fly away,
Our love has been left in dismay,
No more feeling what we felt before,
Linda Paloma, close that door.",country
"

Verse 1
I can make it on my own, ain't no need to ask around
Cause I keep movin', no matter what comes my way
I don't have riches and gold, but I still make my ends meet
And I know I can make it through any kind of day

Chorus
You can't keep a good man down
You can't keep a good man down
You can't keep a good man down
You can't keep a good man, no you can't keep a good man down

Verse 2
People think I'm crazy, but I'm doin' just fine
I don't need their pity, nor do I need their frown
I'm feelin' content with the way life is gonna be
Cause I know you can't keep a good man down

Chorus
You can't keep a good man down
You can't keep a good man down
You can't keep a good man down
You can't keep a good man, no you can't keep a good man down

Bridge
Sometime's it's hard and I'm feelin' low
But I'll never let 'em see me fall
I'll stand tall, never surrender
Just know that you can't keep a good man down

Chorus
You can't keep a good man down
You can't keep a good man down
You can't keep a good man down
You can't keep a good man, no you can't keep a good man down",country
"

Verse 1
My heart broke when I said goodbye,
Leaving my home felt like a lie,
Heading out with a heavy load,
All I wanted was to be in her hold.

Chorus
Goodbye golden rose, yeah it's goodbye golden rose,
Why did I have to leave alone, goodbye golden rose.

Verse 2
The sun sets on a lonely sky,
Riding hard but never shy,
Lifeless days and sleepless nights,
Wondering if all will be alright.

Chorus
Goodbye golden rose, yeah it's goodbye golden rose,
Why did I have to leave alone, goodbye golden rose.

Bridge
Riding through the dark of night,
Loneliness a heavy freight,
Dreaming of the love I left,
If I could go back I'd be less bereft.

Chorus
Goodbye golden rose, yeah it's goodbye golden rose,
Why did I have to leave alone, goodbye golden rose.",country
"

Verse 1:
Once there was a shephard, on a hill so high, 
Whose faith in God was strong and mighty. 
The starlight shown so bright, on that silent night, 
To guide our savior’s path to the manger nigh. 

Chorus:
Away in a manger, no cradle for his bed, 
The Little Lord Jesus lay down his sweet head. 
The stars in the sky looked down where he lay, 
The Little Lord Jesus asleep in the hay. 

Verse 2:
The cattle are lowing, the little baby wakes, 
But the Little Lord Jesus does not make a sound. 
I love thee Lord Jesus, look down from the sky, 
And stay by my cradle till morning is nigh. 

Chorus: 
Away in a manger, no cradle for his bed, 
The Little Lord Jesus lay down his sweet head. 
The stars in the sky looked down where he lay, 
The Little Lord Jesus asleep in the hay.

Verse 3: 
Be near me Lord Jesus, I humbly pray, 
Close by me forever and love me today. 
Bless all the dear children, in your tender care, 
And take us to Heaven to live with thee there. 

Chorus: 
Away in a manger, no cradle for his bed, 
The Little Lord Jesus lay down his sweet head. 
The stars in the sky looked down where he lay, 
The Little Lord Jesus asleep in the hay.",country
" you re all gone yeah you re all gone

Verse 1
My heart is wearin' thin, every dream I had has faded in.
The stranger in my soul just lingers, waitin' for her ghost to show.
Every night I try to stand, but I'm just an empty man,
And I'm never gonna be the same, since you changed it all.

Chorus
And the band's singing hallelujah, hallelujah, hallelujah, you're all gone.
Yeah you're all gone.
Hallelujah, hallelujah, hallelujah, you're all gone.
Oh yeah yeah hey.
Hallelujah, hallelujah, hallelujah, you're all gone.
Yeah you're all gone.

Verse 2
I thought I'd find the one, a love that hadn't come undone.
But I just keep holding on, to what's been on the ground so long.
I keep reaching far ahead, but nothing ever brings me back,
I just need a loving hug, so we don't have to part.

Chorus
And the band's singing hallelujah, hallelujah, hallelujah, you're all gone.
Yeah you're all gone.
Hallelujah, hallelujah, hallelujah, you're all gone.
Oh yeah yeah hey.
Hallelujah, hallelujah, hallelujah, you're all gone.
Yeah you're all gone.

Bridge
I should have seen it then, that all I ever wanted was a chance.
I still keep asking why, why I was ever made to cry.

Chorus
And the band's singing hallelujah, hallelujah, hallelujah, you're all gone.
Yeah you're all gone.
Hallelujah, hallelujah, hallelujah, you're all gone.
Oh yeah yeah hey.
Hallelujah, hallelujah, hallelujah, you're all gone.
Yeah you're all gone.",country
"

Verse 1
Can't seem to find the way home, no sign of the ranch house
Been walking 'round this town all alone
Ain't the same without you, once so thrilled with the news
Now I just wander around like a fool

Chorus
That's me without you, that's me without you
I'm not as strong as I thought I could be
Each day's just a storm and I'm lost in the clouds
It's all so strange without you here with me

Verse 2
My station's all torn up, nothing looks the same
Things have been different since you went away
I keep replaying all our moments in my head
A broken heart isn't the same without you

Chorus
That's me without you, that's me without you
I'm not as strong as I thought I could be
Each day's just a storm and I'm lost in the clouds
It's all so strange without you here with me

Bridge
I miss hearing your laugh, the way you'd make me smile
Your kind words could make the worst fade away
But now I'm just wandering in circles around town
If you were here everything would be okay

Chorus
That's me without you, that's me without you
I'm not as strong as I thought I could be
Each day's just a storm and I'm lost in the clouds
It's all so strange without you here with me",country
"

Verse 1
My heart is like a loaded gun
Gripping tight to what I've won
Can't find a way to make amends
But I gotta make my way again

Chorus
It's all over now baby blue
The highway is for gamblers, use your head
Gotta go with what you have in hand
It's all over now baby blue

Verse 2
Lightning strikes so fast I know
No one knows who's gonna go
Loved ones leave but nothing stays
The wind is taking my heart away

Chorus
It's all over now baby blue
The highway is for gamblers, use your head
Gotta go with what you have in hand
It's all over now baby blue

Bridge
The empty handed painter draws the scenes
The sky too is folding underneath
My seasick sailor, they are going home
My empty handed armies, they are going home

Chorus
It's all over now baby blue
The highway is for gamblers, use your head
Gotta go with what you have in hand
It's all over now baby blue",country
"

I'm living my life on the open road,
Got no destination, nowhere to go.
I'm just running wild and free,
Taking my chances out there on the streets.
The devil's on my tail, but I ain't afraid,
Cause I'm drinking my whiskey and downing my wine. 

I'm leaving my troubles far behind,
Letting the wind blow my worries away.
I'm just rollin' down the highway,
East bound and west bound watching the sky.
Sometimes worries comes my way,
But I just hit the gas and can leave it all behind.

I'm running full speed, get out of the way,
Take a look at my life as it begins to fade.
Aint nothing in the world going to change my mind,
I'm out with the whiskey, down with the wine.

I'm livin' each day like it's my last,
My way of livin' ain't ever gonna pass.
I'm just livin' up this life of mine,
Smiling and laughing cause I'm doin' just fine.
The almighty Lord is watching above,
And I'm just pickin' up the pieces of my broken heart.

I'm running full speed, get out of the way,
Take a look at my life as it begins to fade.
Aint nothing in the world going to change my mind,
I'm out with the whiskey, down with the wine.

No longer will I ever be chained,
My whiskey and wine it's my only escape.
Everything I do I do it for me,
Living my life just the way I want it to be.
Ain't no use in tryin' to be someone else,
I'll just keep on pourin' my whiskey and wine.

I'm running full speed, get out of the way,
Take a look at my life as it begins to fade.
Aint nothing in the world going to change my mind,
I'm out with the whiskey, down with the wine.",country
" will break your hearts someday

Verse 1

I'm warning you to keep a watch on your poor heart
Too many parties and too many pals will soon tear it apart
Too many boyfriends and sociable sals will drive your sweetheart away
If you don't keep a close guard, you'll find yourself alone someday

Chorus

Too many parties and too many pals will break your heart someday
Too many drinks and too many smokes can drive a man astray
When the music plays and the liquor flows and the nightlife beckons you
You must heed my warning before it's too late, and your heart will break in two

Verse 2

Gentlemen of the jury in the courtroom that day
We heard the judge's speech and the prisoner's case on display
A lady of the night, dragged in to be judged by your hand
But I knew her mother, and I knew her life in a different land

Chorus

Too many parties and too many pals will break your heart someday
Too many drinks and too many smokes can drive a man astray
When the music plays and the liquor flows and the nightlife beckons you
You must heed my warning before it's too late, and your heart will break in two

Verse 3

We took the night life off the streets and brought it into our homes
Ladies in their finery, men in their fancy clothes
The clubs and the bars open up, and the underworld revealed
But oh how quickly it can consume, like a serpent's evil wheel

Chorus

Too many parties and too many pals will break your heart someday
Too many drinks and too many smokes can drive a man astray
When the music plays and the liquor flows and the nightlife beckons you
You must heed my warning before it's too late, and your heart will break in two

Outro

When you're in that jury room, just remember there and then
That for every fallen woman, there's a hundred fallen men
And before you render a verdict on what this girl has done
Just remember there's a man to blame and that man might be your son",country
"

Verse 1
We rode down to Texas with a heart full of dreams
To find a different life, something that shimmers and gleams
The people said we'd be struck by the luck of the draw
And all of the glory that was waiting beyond the law

Chorus
Everyday I resolve to say the world is mine
The world is mine, the world is mine
If I can reach high enough I can touch the sky
Cause the world is mine, the world is mine

Verse 2
We met a matador bold and ready to go
He said that to get rich you just have to follow the flow
The riches and rewards will be enough for us both
And the mountains of fortune soon become our gold

Chorus
Everyday I resolve to say the world is mine
The world is mine, the world is mine
If I can reach high enough I can touch the sky
Cause the world is mine, the world is mine

Bridge
We felt the power of the wind, the desert was alive
The sun came out and everything was alright
We knew we'd make it if just stayed strong together
And the world would be ours forever

Chorus
Everyday I resolve to say the world is mine
The world is mine, the world is mine
If I can reach high enough I can touch the sky
Cause the world is mine, the world is mine",country
"

Verse:
Living life in a dust bowl of dreams
Gettin' nowhere but I don't care what it seems
Drinking whiskey and I climb on a broken string
Hangin' on to nothin but the feel of the breeze

Chorus:
Hey mama when you leave, don't leave a thing behind
I don't want nothing, I can't use nothing
Take care out on the road, and if you see my friends
Tell 'em I'm still rollin' but I ain't going round in circles

Verse:
Lost in my lonesome county and it's hard to bear
Pain and sorrow linger on, and I'm still standing there
Fate's hand holds tight on my every move
But I'm not afraid of life no matter what it throws at me

Chorus:
Hey mama when you leave, don't leave a thing behind
I don't want nothing, I can't use nothing
Take care out on the road, and if you see my friends
Tell 'em I'm still movin' but I ain't running away

Bridge:
My fate is sealed and my spirit never lies
These are the precious things, and the only words worth remembering
You take what you get, and you smile through the pain
Cause being born is going blind, and bowing down a thousand times

Chorus:
Hey mama when you leave, don't leave a thing behind
I don't want nothing, I can't use nothing
Take care out on the road, and if you see my friends
Tell 'em I'm still livin' and I ain't gonna break down",country
"

Chorus:
Hello darlin' I'm back home again,
Forgive me for wanderin' so far away.
You drove me crazy with the things you do,
But I love you so much more every time I leave.

Verse 2:
So here I am, standin' at your door
The sun is shinin' but I'm feelin' so blue.
The love I feel won't make it through no more,
And we both know that our fightin's through.

Chorus:
Hello darlin' I'm back home again,
Forgive me for wanderin' so far away.
You drove me crazy with the things you do,
But I love you so much more every time I leave.

Verse 3:
Let's try again, let's start the day anew,
With our love so strong and our hearts so true.
Let's take our chances, forget everything we knew,
And leave this world behind us, just me and you.

Chorus:
Hello darlin' I'm back home again,
Forgive me for wanderin' so far away.
You drove me crazy with the things you do,
But I love you so much more every time I leave.

Outro:
Forget our quarrels, wipe away our tears,
We won't let our anger ruin our years.
Let's take these moments and lock them away,
And never look back again, in that same today.",country
"

Verse 1
Lookin' out at the Savannah from my front porch light
Barely a whisper of wind on this cool summer night
My heart feels so hollow, I'm so empty inside
Just hopin' for that special one to come and fill my life 

Chorus
Blue moon, ain't nobody ever been so sad and so alone
Without a love of my own, blue moon, you heard me call out my plea
Can't let my heart keep cryin', please Lord, just bring me someone to love me 
Oh oh, without a love of my own, blue moon

Verse 2
So many lonely years since I left my hometown
Searching for that one perfect love that never came around
My hopes they fade away a little more each day
Wishin' I could find a love that won't slip away

Chorus
Blue moon, ain't nobody ever been so sad and so alone
Without a love of my own, blue moon, you heard me call out my plea
Can't let my heart keep cryin', please Lord just bring me someone to love me
Oh oh, without a love of my own, blue moon

Bridge
No matter where I go, my thoughts keep coming back to you
Can't seem to shake the feelin', I've nothing more to do
But I keep on believin', that one day I'll be blessed
And find a love like no other, to make my heart feel at rest

Chorus
Blue moon, ain't nobody ever been so sad and so alone
Without a love of my own, blue moon, you heard me call out my plea
Can't let my heart keep cryin', please Lord just bring me someone to love me
Oh oh, without a love of my own, blue moon",country
