lyrics,genre
"

Verse 1:
Spiraling out of control, 
The choices I've made, I don't know 
Am I too far gone to atone, 
Drowning in guilt and shame 
Chorus:
Just look at yourself, 
Don't be afraid, 
Just look at yourself, 
Look back and turn back, 
Just look at yourself

Verse 2:
Will I ever break the cage, 
This life I have made, 
I'm fighting this on my own, 
Struggling in vain without a home 

Chorus:
Just look at yourself, 
Don't be afraid, 
Just look at yourself, 
Look back and turn back, 
Just look at yourself

Bridge:
If you need assistance, or if all you need is love, 
There's no point in hiding, tell me what you're frightened of, 
You've got a friend, just look at yourself

Chorus:
Just look at yourself, 
Don't be afraid, 
Just look at yourself, 
Look back and turn back, 
Just look at yourself",metal
" we will take the night.

Verse 1:
Ascend now from the depths of sorrow, 
To the heights of a new tomorrow, 
For the blood of Heaven we will take the night, 
Lay down the law that made instinct fall, 
Escape now and revert the cleansing rebirth.

Chorus:
Gently hold our heads, Gently hold our heads on high, 
Insanity's crescendo, Take this darkened vision from my sight.

Verse 2:
Windcolor second sight, a touch of silence the violence, 
Dimly begotten in clarity found, 
Search he who darken the stars and the sky, 
Greet now this vision an emerald dawn.

Chorus:
Gently hold our heads, Gently hold our heads on high, 
Insanity's crescendo, Take this darkened vision from my sight.

Verse 3:
Force fed impressions let us mortify the mind, 
Each soul to violate each instinct to be rendered false, 
Nailed to the image of ignorance, 
For the blood of Heaven we will take the night.

Chorus:
Gently hold our heads, Gently hold our heads on high, 
Insanity's crescendo, Take this darkened vision from my sight. 
Bridge: 
Rebel against the footstep's torn, 
Turn of insanity's hand. 
Lay down the law that made instinct fall, 
For the blood of Heaven be unbound. 

Outro:
Gently hold our heads, Gently hold our heads on high, 
Insanity's crescendo, Take this darkened vision from my sight.",metal
"


Verse 1

We're fed up with the noise, all that plastic sound
Spreading lies in their tones, so they can make us bow
It's a statement of power, a message so loud
Telling us to consume, in the face of a crowd

Chorus

Let's get rid of elevator music
It's an auditory pollution
Crush the corporate culture
Dump all that elevator music

Verse 2

We can rise up against the lies they bequeath
There's a light that will bring us hope, beyond this deceit
Open up the gates of love, for all that we seek
Let's rebel against their noise, for a music we'll keep

Chorus

Let's get rid of elevator music
It's an auditory pollution
Crush the corporate culture
Dump all that elevator music

Bridge

Rise up, bring us freedom
In search of a new sound
Tear down these walls of lies
Bring in salvation, right now

Chorus

Let's get rid of elevator music
It's an auditory pollution
Crush the corporate culture
Dump all that elevator music",metal
"

Verse 1:
Darkness of night, black as the moon,
Emotions run wild, a night breeze and a tune.
I'm feeling alive, I'm standing here naked and new,
From the sky, I got a kiss, and I'm never letting it go.

Chorus:
It's just me and the moon, as I dare to step out,
Wrap up the joy, like a blanket of night.
I'm sixteen years old, and I'm swimming so deep,
Receiving the kisses, that you throw from the sky.

Verse 2:
Blast of the drums, and the storm of the strings,
The light at the end, my courage that it brings.
I'm gonna take flight and never look back,
The love of the night, won't let me take a track.

Chorus:
It's just me and the moon, as I dare to step out,
Wrap up the joy, like a blanket of night.
I'm sixteen years old, and I'm swimming so deep,
Receiving the kisses, that you throw from the sky.

Bridge:
Though I'm young and naive,
This is what I really need,
To break the chains, of my inner voice,
And be set free, by the love of the night.

Chorus:
It's just me and the moon, as I dare to step out,
Wrap up the joy, like a blanket of night.
I'm sixteen years old, and I'm swimming so deep,
Receiving the kisses, that you throw from the sky.",metal
" yeah 

The Blood I Bleed
Verse 1
I'm a child of a broken mind,
The fear that I hide behind,
Hate the rejection, it's the worst,
Gravely hurt me, living inside my head.

Chorus
I'm still alive, I don't have any plans to go anywhere,
You know I'm alive, I know I'm crazy but I still like it here.

Verse 2
My back against the wall,
Trying so hard not to fall,
So tired of sleeping around,
Hopeless in despair, don't know if I'm here or there.

Chorus
I'm still alive, I don't have any plans to go anywhere,
You know I'm alive, I know I'm crazy but I still like it here.

Bridge
But I will rise up, no matter what I pay,
The blood I bleed won't be in vain,
I will stay strong, I will carry on,
My pain won't take me down.

Chorus
I'm still alive, I don't have any plans to go anywhere,
You know I'm alive, I know I'm crazy but I still like it here.
I'm still alive, I don't have any plans to go anywhere,
You know I'm alive, I know I'm crazy but I still like it here.
You know I'm alive, you know I'm alive, yeah!",metal
"

Verse 1 
Crashing thunder in the skies, shaking mountains and the trees, 
Blood red clouds in the night, mysteries hidden deep beneath, 
Rain of steel and ash will fall, the consequence of war we all, 
Savage wrath is born tonight, will fate of steel be told?

Chorus 
Heading for the holy war, for honor and revenge we fight, 
Blood will stain and rivers flow, but we will not  surrender,
Carrying banners of our creed, no one left alive to plead, 
For we'll never kneel again, together in one roar!

Verse 2 
Crimson steel will break the lines, deadly screams and battle cries, 
Mighty heroes fight the foe, and death will swiftly follow,
Raining blade and burning fire, we'll endure the unlit pyre, 
Armored undefeated we'll show, no mercy in our soul!

Chorus 
Heading for the holy war, for honor and revenge we fight, 
Blood will stain and rivers flow, but we will not  surrender,
Carrying banners of our creed, no one left alive to plead, 
For we'll never kneel again, together in one roar!

Bridge 
Sons of the sword and axe will march, walking fearlessly we blaze, 
Marching towards our noble quest, in the company of brave,
Disciples of our creed unite, destroying all we despise, 
And together we will rise again, to claim our throne again!

Chorus 
Heading for the holy war, for honor and revenge we fight, 
Blood will stain and rivers flow, but we will not  surrender,
Carrying banners of our creed, no one left alive to plead, 
For we'll never kneel again, together in one roar!",metal
"

Verse 1:
I'm feeling the rage of my inner demons,
Drowning in fear that I can't contain.
Searching for answers in my mind,
But I'm breaking the chains.

Chorus:
There's a monster on my back,
And it's ripping me apart.
 I'm tired of struggling and fighting,
Ready to make a new start.
 So feast your eyes on the big blue sky,
And wave goodbye from a long black Cadillac.
Pay the price, gotta roll those dice,
And wave goodbye from a long black Cadillac.

Verse 2:
Searching for peace along the highway,
The world passes before my eyes.
I can make this my own escape,
No more living in lies.

Chorus:
There's a monster on my back,
And it's tearing me apart.
I'm ready to break free, no more living in the dark.
So feast your eyes on the big blue sky,
And wave goodbye from a long black Cadillac.
Pay the price, gotta roll those dice,
And wave goodbye from a long black Cadillac.

Bridge:
Riding high in a long black Cadillac,
Riding high in a long black Cadillac.
In a long black Cadillac,
Riding high in a long black Cadillac.

Chorus:
So feast your eyes on the big blue sky,
And wave goodbye from a long black Cadillac.
Pay the price, gotta roll those dice,
And wave goodbye from a long black Cadillac.
Riding high in a long black Cadillac,
Riding high in a long black Cadillac.
In a long black Cadillac, yeah!",metal
"!

Verse 1:
I'm taking off the shackles, I'm breaking the chains
Letting my life be free, I'm feeling no shame
A renegade I will be, I'm changing the game
Riding in the crossfire, an outlaw I'm proclaimed

Chorus:
Don't you wanna feel like a rebel, a renegade on the run
A real live wire in the crossfire, riding shotgun
We're gonna break outta this town, this is our last chance
Ready to ride, ready to fight, and no one can stand


Verse 2:
I'm gonna break all the rules, find the truth I seek
No time for negotiations, it’s time to take a leap
Leading the pack, nothing can hold me back
No time for hesitation, a renegade I'm on track

Chorus:
Don't you wanna feel like a rebel, a renegade on the run
A real live wire in the crossfire, riding shotgun
We're gonna break outta this town, this is our last chance
Ready to ride, ready to fight, and no one can stand

Bridge:
A hundred miles an hour, with the top rolled down
Racing the wind, breakin' out of this town
Tryin' to get lost but don't want to be found


Chorus:
Don't you wanna feel like a rebel, a renegade on the run
A real live wire in the crossfire, riding shotgun
We're gonna break outta this town, this is our last chance
Ready to ride, ready to fight, and no one can stand",metal
" for me just burn away

Verse 1
Darkness and fear are never far away
This pain that I feel, just hollows my heart
My days are so cold, my nights are even colder
I keep searching for peace, but it's never been found

Chorus
Bloodstained mirrors, looking within
Nothing to show, but the thoughts of my sin
Burn me away, take me out of this world
So I can feel no more pain and no more hurt

Verse 2
Heavy thoughts and sorrow, a burden hard to carry
In my veins, I feel the despair
My eyes are so red, my tears they won't leave me
A life of tragedy, my only curse

Chorus
Bloodstained mirrors, looking within
Nothing to show, but the thoughts of my sin
Burn me away, take me out of this world
So I can feel no more pain and no more hurt

Bridge
Why am I so fucking cold, no sign of hope for me
Burn me down until I'm gone, no hope for me

Chorus
Bloodstained mirrors, looking within
Nothing to show, but the thoughts of my sin
Burn me away, take me out of this world
So I can feel no more pain and no more hurt",metal
"

Verse 1
We both know no one's watching
We will never hear a sound
We can keep this secret
Deep inside where it's safe and sound
And no one needs to know why
We won't give them an alibi
We'll keep these words between us
And just keep each other alive

Chorus 
Tonight you're my woman and I'm your man 
And I'll be the one you can call when you can't call no one 
When the darkness falls around us there's no need to explain 
Tonight you're my woman and I'm your man

Verse 2
We both know we're lonely
But we keep each other in sight
We'll never make promises
That we won't keep in the night
And no one needs to know why
We don't need alibis
We'll keep each other alive
And keep the love inside

Chorus 
Tonight you're my woman and I'm your man 
And I'll be the one you can call when you can't call no one 
When the darkness falls around us there's no need to explain 
Tonight you're my woman and I'm your man

Bridge 
We both know without hello there won't be no goodbyes 
No one asking questions no need to pain or deny 
So let's keep this secret between us and never speak the truth
In our hearts we'll remain loyal, together we'll never be apart

Chorus 
Tonight you're my woman and I'm your man 
And I'll be the one you can call when you can't call no one 
When the darkness falls around us there's no need to explain 
Tonight you're my woman and I'm your man",metal
 in the night i hear the voice of the lady of the valley like a whisper in the air she speaks of life and sorrows so clear that no one else can dare and i feel a sudden strength a peace of mind in such a moment of grace and then i see my brother by my side once again in a familiar embrace in the night i cry to the lady of the valley cause i ll die without the lady of the valley in the night i call to the lady of the valley on my knees i fall before the lady of the valley,metal
"

Verse 1:
Rising up, the waters swell, no one here will save us now 
As the sky, it starts to yell, we all scream out loud
The great Space Invader comes to save the day
He brings with him a powerful force to guide our way

Chorus:
Give it up for Space Invader, He comes from distant galaxies
Space Invader, He stands before you to set you free
Space Invader, Now gaze upon the Space Invader 
Space Invader, Remember there's no one greater 

Verse 2:
Raging through the darkness, his light will never die 
Invincible, to us he'll guide, a future so bright 
Daunting and powerful, he's come to take the reigns 
A newer world awaits, so brace for all the change 

Chorus:
Give it up for Space Invader, He comes from distant galaxies
Space Invader, He stands before you to set you free
Space Invader, Now gaze upon the Space Invader 
Space Invader, Remember there's no one greater 

Bridge:
The time is now, doubts have dissolved, we have the power to make it real 
United, we will find a way, no darkness can ever dim our light 

Chorus:
Give it up for Space Invader, He comes from distant galaxies
Space Invader, He stands before you to set you free
Space Invader, Now gaze upon the Space Invader 
Space Invader, Remember there's no one greater 
Space Invader, He comes to take us on a journey 
Space Invader, Our lives will be changed eternally",metal
" chained by love

Verse 1
Caught in a prison of our own design
Where walls are made of hate and truth is a lie
You keep trying to escape but your chains won't break
Placing all the blame on me

Chorus
I'm a prisoner, oh chained by love
It's so easy to see, I could never be free
I'm a prisoner, chained by love, chained by love

Verse 2
Living a lie in a world of despair
Trying to find a way out but no one really cares
You keep trading your love for pain
But the answer's never coming

Chorus
I'm a prisoner, oh chained by love
It's so easy to see, I could never be free
I'm a prisoner, chained by love, chained by love

Bridge
Holding my heart in misery
Cause I'm a prisoner, did my time so let me be
Let me go, you're hurting me
Someday an answer will come your way

Chorus
I'm a prisoner, oh chained by love
It's so easy to see, I could never be free
I'm a prisoner, chained by love, chained by love
It's so easy to see, I could never be free
I'm a prisoner, chained by love, chained by love",metal
"

Verse 1:
Through the eyes of a weakened soul, its tears show how it's life's been controlled
A hollowed body to bear its pain, no need to apologize again
Release the life that's been sealed away, and bathe it in the divine strength
If a bruised bird can still take flight, then why can't I defeat my plight?

Chorus:
Our word is true, in every note we sing
Our voice shall never fade away, we will stay strong for eternity
Our eyes are bloodshot, we have seen the damned
Mountains tall, blocking all from the sun, and from all hope, it can't be done

Verse 2:
A dynasty, it will reign over me, and in its might I shall believe
To finally end, this tragic plight, together we will all find our light
To never forget, this painful past, the stories must be heard at last
To finally heal, these broken souls, together we will reach our goals

Chorus:
Our word is true, in every note we sing
Our voice shall never fade away, we will stay strong for eternity
Our eyes are bloodshot, we have seen the damned
Mountains tall, blocking all from the sun, and from all hope, it can't be done

Outro:
We will never forget, our pain of the past
Together we will heal, and together we will last!",metal
"

Chorus:
Take my heart, take my soul
I can never let you go
As the stars shine in the night
I will wait for you with all my might

Verse 1:
The pain in my heart; the sorrow in my soul
Left me standing here, yet I'm still in control
The memories of you that never fade away
They bring a burning fire that won't ever subside

Chorus:
Take my heart, take my soul
I can never let you go
As the stars shine in the night
I will wait for you with all my might

Verse 2:
The grief inside of me, will never cease to grow
I know it won't be the same, when I'm finally letting go
I scream out your name, I beg for you to stay
Each and every night, I still can hear you say

Chorus:
Take my heart, take my soul
I can never let you go
As the stars shine in the night
I will wait for you with all my might

Bridge:
Though I know I'll never hear you speak again
I'll still try to keep you in my heart and never forget

Chorus:
Take my heart, take my soul
I can never let you go
As the stars shine in the night
I will wait for you with all my might",metal
"

Verse 1
Gonna roll down the highway, no rest for me,
Heading for the South lands, looking for some fun,
Down below that Dixie Mason, I know you're the one,
My tongue is chasing, my eyes are wide,
I can see paradise, I been down here once or twice. 

Chorus
Aaaaaaah yeah, Aaaaaaah yeah, yeah,
I like it with the grass cut low, 
Big mountain tops and valleys below,
I love it when you scream out my name! 

Verse 2
Bringing the fire with a metal sound,
From Detroit City Rock to Southern Alabama,
Gimme Slimmy and Jimmy and I'll stick it, 
Pick me up Lady or beam me up Scottie, 
Late night shawty, let me slip it in your body,
I'm scrambling, rambling, straight traveling man,
Spreading Mojo Sam please understand.

Chorus
From Detroit to New Orleans,
I love the life, but I never sold my soul,
All them late nights and early mornings,
Let me show you what I've learned out on the road,
Let me show you what I've learned out on the road.

Verse 3
You know I've tried a thousand times and I've tried to explain, 
And I've cried a thousand times over things that I can't change,
I've learned a lot, you know I grow each passing day,
And I blame nobody but myself for mistakes that I have made. 

Chorus 
Lord knows when you're not here,
I get so damn bored of me, 
And I've spent some lonely nights that didn't have to be, 
And if you could only see, I swear I'd show you true, 
And although I carry a load out on the road, 
I want to come back home to you. 

Outro
From Detroit to Carolina,
I love the life, but I never sold my soul,
From London town down to China,
Let me show you what I've learned out on the road,
Let me show you what I've learned out on the road.",metal
"

Verse 1 
The streets they were my school teach, learnin' me to fight 
Underneath this faded leather, it's me makin' it right 
I never had a fortune, or no fancy grade 
But I worked hard enough to make it to this stage 

Chorus 
Maybe I can't save the world, yeah but it's worth the try
And even if I can't, I know I got your love to survive 
Feelin' like I can save the world, with our bond in full force 
Your faith is all I need to know that I'm the chosen course

Verse 2 
They may never understand us, our thoughts and our dreams 
But I know that your heart is strong enough to take my lead 
It's like when lightning strikes and then thunder roars 
Together through it all, there ain't no one that can set us apart

Chorus 
Maybe I can't save the world, yeah but it's worth the try 
And even if I can't, I know I got your love to survive 
Feelin' like I can save the world, with our bond in full force 
Your faith is all I need to know that I'm the chosen course

Bridge 
Gotta put my faith in you, as long as you stay true 
Provide a better tomorrow, let love break us through 

Chorus 
Maybe I can't save the world, yeah but it's worth the try 
And even if I can't, I know I got your love to survive 
Feelin' like I can save the world, with our bond in full force 
Your faith is all I need to know that I'm the chosen course",metal
 killing pain,metal
"

Verse 1
Underneath my skin boils an intense frustration
Lashing out like a storm with no invitation
I'm searching for reason, some kind of absolution
Stuck in an endless cycle of confusion

Chorus
I'm tryin' to escape from this deep depression
I'm dyin' to break through this confinement
The walls are caving in, caving in
I gotta get away before I lose my mind

Verse 2
This weight inside me is crushing my spirit
Feeding off my hope, tearing it to pieces
On my own I must find a new direction
To save me from this hell of my own creation

Chorus
I'm tryin' to escape from this deep depression
I'm dyin' to break through this confinement
The walls are caving in, caving in
I gotta get away before I lose my mind

Bridge
Leading me to the edge of my sanity
The only solace is found in the unknown
Gotta keep pushing forward, I can't give in
The only way out is through this broken state I'm in

Chorus
I'm tryin' to escape from this deep depression
I'm dyin' to break through this confinement
The walls are caving in, caving in
I gotta get away before I lose my mind",metal
"

Verse 1
Through these eyes I have seen the truth
The darkness that awaits for our lives
We've been cursed to make the same mistakes
Facing a fate that's been predetermined

Chorus
It's the price we gotta pay, and all the games we gotta play
Makes me wonder if it's worth it to carry on
Cause it's a game we gotta lose, though it's a life we gotta choose
And the price is our own life until it's done

Verse 2
We've been pushing against the odds
We're up against a wall and it's closing in
The future is bleak, no hope in sight
As we trudge through the darkness together

Chorus
It's the price we gotta pay, and all the games we gotta play
Makes me wonder if it's worth it to carry on
Cause it's a game we gotta lose, though it's a life we gotta choose
And the price is our own life until it's done

Bridge
We were born to suffer, we were born to die
The only way out is to look up to the sky
It's a storm of tragedy, with no sign of relief
We must keep fighting until it's our beliefs

Chorus
It's the price we gotta pay, and all the games we gotta play
Makes me wonder if it's worth it to carry on
Cause it's a game we gotta lose, though it's a life we gotta choose
And the price is our own life until it's done",metal
"

The pain that I felt, you thought I could handle
But you weren't prepared for the wrath of my anger
I will never forget the lies you told me around me
You thought that I would let you take control
But I will take it all back, no longer will I be on my knees

A storm's raging inside me, a force that I must set free
The hate I have for you, it will never cease
Like thunder and lightning, my rage can't be tamed
My vengeance will be done, no matter what the cost

Feel my rage, it's burning in my veins
You thought I was broken, but now you see my flame
I will never let you deceive me again
My fire's burning bright, and my heart is singing a song

Through this pain and sorrow, I'll rise from the ashes
Set me free from all this darkness and sorrow
My soul will be reborn, and I'll never be ashamed
No one will ever hurt me for their own pleasure again

My heart is beating with a force to be reckoned with
My will to never let you win is an act of revenge
So now you must face me, no longer will I bow down
My flame won't be extinguished, no matter what you do now",metal
" and on and on and on and on and on and on and on and on and on and on and on

Chorus

I said hey now hear me cryin' out
Ain't nobody listening to what I'm talking about
Every night I'm findin' it harder to breathe
Don't want to die without knowing what it means

Verse 2

So now I'm standin' here in this broken world
Tryin' to make a change and be somebody that's heard
I took a stand for all the good that I saw
Had to let it out, let my voice be my law

Bridge

Time is running out and I just can't stand
To see the world fallin' apart in my hand
Livin' life with no peace of mind
Ain't no use tryin', it's just a matter of time

Chorus

I said hey now hear me cryin' out
Ain't nobody listening to what I'm talking about
Every night I'm findin' it harder to breathe
Don't want to die without knowing what it means

Verse 3

So I took this world, I held it in my grip
Been fightin' for freedom and justice I could never slip
There's no room on this earth to be playin' no game
No fear or hurt, it's just not the same

Bridge

Time is running out and I just can't stand
To see the world fallin' apart in my hand
Livin' life with no peace of mind
Ain't no use tryin', it's just a matter of time

Chorus

I said hey now hear me cryin' out
Ain't nobody listening to what I'm talking about
Every night I'm findin' it harder to breathe
Don't want to die without knowing what it means

Outro

So I'm gonna fight, till the bitter end
No more suffering, no more pain
I'm gonna make sure the truth will never bend
Gonna fight for justice for all until the very end",metal
"

Verse 1
This life is a battle, a struggle to survive
Coupes and daggers surround me, I'm just trying to stay alive
My faith is my shield, my courage my sword
Hope is my chariot and it carries me forward 

Chorus 
And I will keep it alive, keep it alive, oh I will keep it alive
The love that carries me keeps me alive

Verse 2
I can't rely on anyone, I just carry on my own
Do what I must to survive, I'm fighting on my own
My dark thoughts rob me of faith, lacking in the will to go on
In the dead of night I remember to keep it alive

Chorus 
And I will keep it alive, keep it alive, oh I will keep it alive
The love that carries me keeps me alive

Bridge 
Fear will not consume me, I take back my life
And I'm gonna fight to keep it alive 
Rumors will not bring me down, no matter what they say
I'm gonna stay strong and keep it alive 

Chorus 
And I will keep it alive, keep it alive, oh I will keep it alive
The love that carries me keeps me alive",metal
"

Verse 1
I hear your screams, blood dripping down
My presence too strong, you can't turn around
I bring the darkness, your fate is mine
Your heart is my vessel, your soul entwined

Chorus
Oh yeah follow me now and you will not regret
Leaving the life you led before we met
You are the first to have this love of mine
Forever with me till the end of time

Verse 2
We walk the shadows, you safe with me
Death tunes our song, we'll never be free
You can't resist, the power I wield
Beneath my wings, the truth is revealed

Chorus
Oh yeah follow me now and you will not regret
Leaving the life you led before we met
You are the first to have this love of mine
Forever with me till the end of time

Bridge
Your eyes bleed black, my power you seek
Your body in flames, your soul I'll keep
My dark embrace, will change you inside
You'll never return to the life you left behind

Chorus
Oh yeah follow me now and you will not regret
Leaving the life you led before we met
You are the first to have this love of mine
Forever with me till the end of time",metal
"

Verse 1:
Burning pain, the fire's ever rising
A captive soul, a fate I can't control
Voices in my head, they won't let me go
Pain is screaming, my redemption I must seek

Chorus:
Try to understand, I've become something I'm not
I've been fooled once again, I've been forced to feel
So let me, let me, let me, let me, fuck it all

Verse 2:
Nothing left, my strength is broken
This sense of dread has taken me over
A breath of fog as I reach the depths
A pain I can't explain, and my demons I must keep

Chorus:
Try to understand, I've become something I'm not
I've been fooled once again, I've been forced to feel
So let me, let me, let me, let me, fuck it all

Bridge:
As I scream the words of rage
My will and faith start to break
A sacrificial flame, my soul in peril
Fate is what I make

Chorus:
Try to understand, I've become something I'm not
I've been fooled once again, I've been forced to feel
So let me, let me, let me, let me, fuck it all",metal
" stand up and be counted

We are metal crushers, men of steel,
Reborn through power and metal zeal.
Hear us roar and feel the heat,
As our fire rages through the street.

Rising drumbeats set our hearts ablaze,
Our will is strong no one can daze.
Through the darkness we journey far,
This battle is ours and it's our final war.

Our swords are sharpened and ready to strike,
To take our enemies down and make them pay the price.
We will not back down, we will not fear,
Our tributes paid, our metal's here.

Stand up and be counted, stand up and be counted,
We are defenders of the metal sound.
Our music's proud and our strength profound,
We will fight with honor and stand proud.

Come on raise your voices strong and clear,
Come together and let out a roar.
We are the mighty metal kings,
So take a stand, join our metal rings.

Our riffs will guide us through the night,
The power and rage are so bright.
Steel is our armor, metal our weapon,
Our wrath and might a never ending lesson.

Stand up and be counted, stand up and be counted,
Come stand with us and we will be profound.
Our might and power will tear the ground,
Let out a battle cry and make not a sound.",metal
"

Verse 1:
My heart's aching in pain and misery
The way you keep pushing me away it's killing me
The darkness that surrounds me never leaves me alone
And even when I try to forgive it's a battle I cannot win

Chorus:
Funny how every time you push me away
You turn around and you beg me to stay
Cut down by the things you say, it's the beating of a broken drum
One of these days you'll push me away
Turn around it'll be too late

Verse 2:
The love I gave you was never enough
Your heartless words keep stabbing me like a sharp blade
You think I'm feeling nothing but that's not true
It's those words that will linger inside of me and haunt me too

Chorus:
Funny how every time you push me away
You turn around and you beg me to stay
Cut down by the things you say, it's the beating of a broken drum
One of these days you'll push me away
Turn around it'll be too late

Bridge:
Where will you go when you've refused my benevolence?
It's funny how every time you push me away
You turn around and you beg me to stay
Every time you push me away
You turn around and you beg me to stay
Cut down by the things you've said
But I've had enough

Solo

Chorus:
Funny how every time you push me away
You turn around and you beg me to stay
Cut down by the things you say, it's the beating of a broken drum
One of these days you'll push me away
Turn around it'll be too late",metal
"

Rise, warriors to the call
Hear the drums of a distant war
Gather steel, face the storm
Ride forth and fight the traitor's horde

Death to the tyrant king
Woe to the ruling slaves
Let righteous fury reign
Grant us the strength to break their chains

Stand tall, warriors of fate
March on, to battle in the streets
Swords will shine and clash
Stand strong and show them no retreat

With flame and steel, our fury unleashed 
No mercy for those who lord over us
Lift up your voice and stand as one
And together, fight and crush the oppressors' curse

Stand tall we are soldiers and we'll fight in the fields
Make them smoulder til we turn the tide we won't tire
Our blades will clash in an unholy dance of war
To free ourselves and bring an end to all this gore

Take aim and with courage and steel
Cut through the darkness and show what is real
Our will is strong, our courage unbroken
Unite and fight, the path is unspoken

Rise up from the shadows of despair
From oppression and hate, be no longer caged 
Take hold of your destiny, in this moment of truth
Show no fear and together, reclaim our youth 

Stand tall we are soldiers and we'll fight in the fields
Make them smoulder til we turn the tide we won't tire
Our blades will clash in an unholy dance of war
To free ourselves and bring an end to all this gore",metal
"

Verse 1
I arrived here in shadows and silence,
I'm facing my fear, I'm ready to fight,
The weight of my burden, the monsters inside,
It's time to set myself free tonight.

Chorus
When you come and take me away,
Send my soul away,
When you come and free me today,
Send my soul away.

Verse 2
The nightfall draws near, the darkness descends,
My heart in my throat, I'm losing my breath,
With courage in hand and steel to my spine,
I'll fight 'til I break free from this mess.

Chorus
When you come and take me away,
Send my soul away,
When you come and free me today,
Send my soul away.

Bridge
This is my battle, I will not fall,
My heart is beating and my courage is tall,
Take me away to a place of light,
Where I can make my forgotten dreams come alive.

Chorus
When you come and take me away,
Send my soul away,
When you come and free me today,
Send my soul away.",metal
"X

Verse:
Guitars wailing cry outsound
My screams they echo in the air
So close yet so far away
But I just can't reach you there
Chorus:
I won't find the peace I seek,
And I can't make it all okay
So I'll pick myself up, try and
Live another day

Verse:
My will is strong and I will fight
To keep the fire burning in my heart
A battle I must face alone
And yet, I know I'll make a start
Chorus:
I won't find the rest I seek,
And I can't save the day
So I'll rise up high and try
To live another day

Verse:
The morning brings another chance
The courage I have yet to find
My demons in the dead of night
Still haunt me like a winding vine
Chorus:
I won't find the hope I seek
And I can't make it go away
So I'll look up to the sky, try and
Live another day
Bridge:
Run away and hide away, but I'll be strong
And I will carry on, no matter how long
Rise up above the clouds and aim for the stars
Keep up the fight, and live another day

Chorus:
I won't find the joy I seek,
And I can't make this pain go away
So I'll keep pushing on, try and
Live another day",metal
" we re the only ones the only ones with healing love

Verse 1
Rise in pain and suffering, from the dust to the throne
Our kingdom hearts are broken, after all we have known
Blackened skies filled with hatred, a darkness within our eyes
Tribulation burning, how much more can we survive?

Chorus
How are we deserving this pain we are feeling?
How are we deserving this pain with healing?
On trails of symphonies, our wills defy reality
Look upon the moves of the things we're seeing
We're the only ones, the only ones, who can keep from growing

Verse 2
Loyalty forgotten, while all the lies keep coming
We're boiling inside, a cauldron of dread and fear
Fury and mourning, chaos reigns its cursed head
In agony we march to our death, our final frontier

Chorus
How are we deserving this pain we are feeling?
How are we deserving this pain with healing?
On trails of symphonies, our wills defy reality
Look upon the moves of the things we're seeing
We're the only ones, the only ones, who can keep from growing

Bridge
One day, the reaping may return
A cruel and final goodbye, the butchers we can't spurn
Bring this slaughter home and send everything above
We're the only ones, the only ones, with healing love

Chorus
How are we deserving this pain we are feeling?
How are we deserving this pain with healing?
On trails of symphonies, our wills defy reality
Look upon the moves of the things we're seeing
We're the only ones, the only ones, who can keep from growing",metal
" the darkness can t keep us from reaching our goals our future is so bright with something that we see we ve stayed the course and found our own destiny

Chorus: 
Our strength will never break, we will never fall
Our love will stay awake, through it all
No matter what comes our way, we will still be strong
We will find our way, knowing right from wrong

Verse 2:
Carrying on with the force of a thousand suns
Our resilience has only just begun
We shall stand tall through all of life’s storms
To protect those we hold dear and keep us warm

Chorus:
Our strength will never break, we will never fall
Our love will stay awake, through it all
No matter what comes our way, we will still be strong
We will find our way, knowing right from wrong

Bridge:
We can choose our own fate and live by our own creed
Moving forward with courage, never looking back in need
We have been brought together in this fight
And we will keep winning with all of our might

Chorus:
Our strength will never break, we will never fall
Our love will stay awake, through it all
No matter what comes our way, we will still be strong
We will find our way, knowing right from wrong

Outro:
Through each trial, we are made stronger
We are united, ready to stand much longer
Our faith will guide us and lead us ahead
We will be victorious, until the very end",metal
" it s a war and i want more it s a war give me what i'm paying for verse 1 here we go again another country's just been thrown in to this fight a people's home is broken down and soon they know whats right chorus it's a war and i want more it's a war give me what i'm paying for verse 2 we've come a long way since the first shot that was fired so much more destruction on the way it's a never ending spiral of pain and despair chorus it's a war and i want more it's a war give me what i'm paying for verse 3 we don't know why we must fight this fight we just keep on going on and on and on nothing is changing in the end no hope for peace chorus it's a war and i want more it's a war give me what i'm paying for bridge so here we stand, so here we go just another battle against all foes marching through the fields our guns are ablaze 'cause it's all part of this long and twisted game chorus it's a war and i want more it's a war give me what i'm paying for it's a war and i want more it's a war give me what i'm paying for",metal
